,VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
63192,DvYN53KBDr0,51,62,215924,clean,109,English,Three people mess with a car.
63193,DvYN53KBDr0,51,62,297776,clean,45,English,Three people shake and stomp on a car.
63194,DvYN53KBDr0,51,62,155632,clean,62,English,Three young men dressed as 'Street Fighter' characters beat up a car.
63195,DvYN53KBDr0,51,62,772960,clean,398,English,Two men standing on both sides of a car and one man on top of the bonnet are kicking and hitting the glass portions.
63196,DvYN53KBDr0,51,62,394758,unverified,182,English,3 man's hitting the car and among them one is jumping on it
63197,DvYN53KBDr0,51,62,519427,unverified,104,English,a man is jumping on the bonut of the car
63198,DvYN53KBDr0,51,62,843841,unverified,404,English,three persons damaging the car
63199,DvYN53KBDr0,51,62,604298,unverified,64,English,A funny street fighter 4 parody video.
63200,DvYN53KBDr0,51,62,120123,unverified,107,English,A man pulls up in his car outside his home and several other guys begin to trash his car.
63201,DvYN53KBDr0,51,62,107423,unverified,121,English,some people are destroying a car
63202,DvYN53KBDr0,51,62,134458,unverified,146,English,Street fighters are taking fight training
63203,DvYN53KBDr0,51,62,371782,unverified,139,English,Three guys are fighting in the middle of the street.
63204,DvYN53KBDr0,51,62,953650,unverified,101,English,The car is very very damaged
63205,DvYN53KBDr0,51,62,214410,unverified,42,English,A man is smashing the windshield of a car.
63206,DvYN53KBDr0,51,62,809844,unverified,225,English,Live video game players.
63207,DvYN53KBDr0,51,62,130040,unverified,56,English,men are fight with each other
63208,DvYN53KBDr0,51,62,845886,unverified,72,English,One man is jumping on top of the car and two others are hitting it.
63209,DvYN53KBDr0,51,62,807872,unverified,48,English,One person bounces on a car while two others push against it.
63210,DvYN53KBDr0,51,62,293789,unverified,50,English,People are breaking a car.
63211,DvYN53KBDr0,51,62,169605,unverified,79,English,People are damaging a car.
63212,DvYN53KBDr0,51,62,169072,unverified,43,English,People are damaging the car.
63213,DvYN53KBDr0,51,62,309959,unverified,26,English,People jumped on and hit a car.
63214,DvYN53KBDr0,51,62,124709,unverified,27,English,People trying to destroy a car.
63215,DvYN53KBDr0,51,62,617730,unverified,40,English,Several people are kicking and hitting a car.
63216,DvYN53KBDr0,51,62,531524,unverified,130,English,Some guys are trying to break a car.
63217,DvYN53KBDr0,51,62,682611,unverified,234,English,"Someone with a red wig is jumping on the hood of a car, while two other men are pushing on each side of the car."
63218,DvYN53KBDr0,51,62,535179,unverified,90,English,The boys are jumping and playing with the car.
63219,DvYN53KBDr0,51,62,411294,unverified,19,English,The boys are vandalizing the car.
63220,DvYN53KBDr0,51,62,762891,unverified,18,English,The men are vandalizing the car.
63221,DvYN53KBDr0,51,62,873993,unverified,101,English,Three guys are showing their anger to a car.
63222,DvYN53KBDr0,51,62,435773,unverified,19,English,Three guys beat up a car.
63223,DvYN53KBDr0,51,62,651813,unverified,14,English,Three men are beating a car.
63224,DvYN53KBDr0,51,62,675312,unverified,71,English,Three men are beating on a car.
63225,DvYN53KBDr0,51,62,502429,unverified,150,English,Three men are trying to destroy a car.
63226,DvYN53KBDr0,51,62,553931,unverified,21,English,Three men jumped on and hit a car.
63227,DvYN53KBDr0,51,62,825347,unverified,48,English,Three people are beating up on a car.
63228,DvYN53KBDr0,51,62,760882,unverified,42,English,Three people are demolishing a car.
63229,DvYN53KBDr0,51,62,978992,unverified,49,English,Three people attack a car.
63230,DvYN53KBDr0,51,62,728190,unverified,44,English,Three person are breaking a car.
63231,DvYN53KBDr0,51,62,173131,unverified,51,English,Two men and a woman beating up a car
63232,DvYN53KBDr0,51,62,395870,unverified,117,English,Two men hit the car
63233,DvYN53KBDr0,51,62,236993,unverified,30,English,A CAR WITH THREE GUYS
63234,JsD6uEZsIsU,1,47,550906,clean,70,English,A man plays a guitar.
63235,JsD6uEZsIsU,1,47,374994,clean,17,English,A bald man is playing guitar.
63236,JsD6uEZsIsU,1,47,772960,clean,134,English,A bearded bald man is playing the guitar.
63237,JsD6uEZsIsU,1,47,257003,clean,90,English,A man is playing a guitar.
63238,JsD6uEZsIsU,1,47,435773,clean,36,English,A man is playing a guitar.
63239,JsD6uEZsIsU,1,47,280252,clean,66,English,A man is playing a guitar.
63240,JsD6uEZsIsU,1,47,825347,clean,13,English,A man is playing a guitar.
63241,JsD6uEZsIsU,1,47,381885,clean,113,English,A man is playing a guitar.
63242,JsD6uEZsIsU,1,47,922727,clean,34,English,A man is playing a guitar.
63243,JsD6uEZsIsU,1,47,888508,clean,24,English,A man is playing guitar.
63244,JsD6uEZsIsU,1,47,275759,clean,46,English,A man is playing his acoustic guitar
63245,JsD6uEZsIsU,1,47,155632,clean,32,English,A man is playing the guitar.
63246,JsD6uEZsIsU,1,47,625932,clean,56,English,A man is playing the guitar.
63247,JsD6uEZsIsU,1,47,159786,clean,392,English,A man playing the guitar.
63248,JsD6uEZsIsU,1,47,297776,clean,66,English,A man plays the guitar.
63249,JsD6uEZsIsU,1,47,553931,clean,15,English,A man strummed a guitar.
63250,JsD6uEZsIsU,1,47,762891,clean,71,English,The man is playing the guitar.
63251,JsD6uEZsIsU,1,47,309959,clean,18,English,The man picked at his guitar.
63252,JsD6uEZsIsU,1,47,807741,unverified,86,English,the man is playing gitter.
63253,JsD6uEZsIsU,1,47,371782,unverified,107,English,A man is playing the guitar.
63254,JsD6uEZsIsU,1,47,418656,unverified,165,English,Andy McKee Rylynn  is playing an acoustic guitar!
63255,JsD6uEZsIsU,1,47,741585,unverified,20,English,A man is playing a guitar.
63256,JsD6uEZsIsU,1,47,599728,unverified,101,English,a man is playing a guitar
63257,JsD6uEZsIsU,1,47,919506,unverified,44,English,a man playing guitar.
63258,JsD6uEZsIsU,1,47,155632,unverified,17,English,A man is playing guitar.
63259,JsD6uEZsIsU,1,47,705358,unverified,78,English,A man singing a song with  gitar
63260,JsD6uEZsIsU,1,47,948158,unverified,73,English,A man is playing the guitar.
63261,JsD6uEZsIsU,1,47,974128,unverified,85,English,A guy is p;laying guitar in the room.
63262,JsD6uEZsIsU,1,47,334439,unverified,22,English,A man is playing guitar
63263,JsD6uEZsIsU,1,47,977945,unverified,94,English,A men playing a gitter
63264,JsD6uEZsIsU,1,47,668575,unverified,147,English,A man is playing an acoustic guitar.
63265,JsD6uEZsIsU,1,47,651813,unverified,14,English,A man is playing the guitar.
63266,JsD6uEZsIsU,1,47,965612,unverified,94,English,one person playing beautiful music
63267,JsD6uEZsIsU,1,47,682611,unverified,108,English,A bearded man is playing a guitar.
63268,JsD6uEZsIsU,1,47,760882,unverified,17,English,A man is playing on a guitar.
63269,JsD6uEZsIsU,1,47,132126,unverified,64,English,A man in a red shirt playing a guitar.
63270,JsD6uEZsIsU,1,47,707318,unverified,11,English,A man is playing guitar.
63271,JsD6uEZsIsU,1,47,257511,unverified,21,English,A man is sitting down playing an acoustic guitar.
63272,JsD6uEZsIsU,1,47,281652,unverified,38,English,A man is playing a guitar.
63273,JsD6uEZsIsU,1,47,157374,unverified,129,English,A man is playing the guitar while seated.
63274,JsD6uEZsIsU,1,47,373663,unverified,24,English,A man is playing a guitar.
63275,JsD6uEZsIsU,1,47,563584,unverified,43,English,A man plays guitar.
63276,JsD6uEZsIsU,1,47,813710,unverified,41,English,A man is playing acoustic guitar.
63277,JsD6uEZsIsU,1,47,844963,unverified,71,English,A man is playing  guitar.
63278,JsD6uEZsIsU,1,47,214410,unverified,37,English,A man is playing the guitar.
63279,JsD6uEZsIsU,1,47,169605,unverified,16,English,A man is playing the guitar.
63280,JsD6uEZsIsU,1,47,617730,unverified,14,English,A man plays the guitar.
63281,JsD6uEZsIsU,1,47,467982,unverified,93,English,A musician playing guitar in some kind of concert.
63282,JsD6uEZsIsU,1,47,927299,unverified,65,English,A man is playing on an acoustic guitar.
63283,JsD6uEZsIsU,1,47,394339,unverified,188,English,A man playing a guitar.
63284,JsD6uEZsIsU,1,47,258274,unverified,57,English,The man is playing a guitar.
63285,JsD6uEZsIsU,1,47,130040,unverified,61,English,A man playing music instrument
63286,JsD6uEZsIsU,1,47,947723,unverified,22,English,A man is playing an acoustic guitar.
63287,JsD6uEZsIsU,1,47,279187,unverified,180,English,A bearded shaven head man plays guitar like a professional.
63288,JsD6uEZsIsU,1,47,807872,unverified,18,English,A man plays the guitar.
63289,JsD6uEZsIsU,1,47,963466,unverified,30,English,A man is playing guitar.
63290,JsD6uEZsIsU,1,47,638934,unverified,18,English,A man is playing guitar.
63291,JsD6uEZsIsU,1,47,775443,unverified,33,English,A man is sitting and playing the guitar.
63292,JsD6uEZsIsU,1,47,497691,unverified,31,English,A MAN IS PLAYING A GUITAR.
63293,JsD6uEZsIsU,1,47,236993,unverified,140,English,A MAN PLAYING GUITAR
63294,4xVGpDmA4lE,23,33,682611,clean,159,English,"A man walking down the street singing is carrying suitcases on his head and a woman, with her arms around his neck, on his back."
63295,4xVGpDmA4lE,23,33,760882,clean,24,English,A man is carrying a woman on his back.
63296,4xVGpDmA4lE,23,33,707318,clean,17,English,A man is carrying a woman on his back.
63297,4xVGpDmA4lE,23,33,922727,clean,45,English,A man is carrying a suitcase on his head and woman on his back.
63298,4xVGpDmA4lE,23,33,275759,clean,32,English,A man is walking and singing.
63299,4xVGpDmA4lE,23,33,373663,clean,56,English,A man is carrying a woman on his back.
63300,4xVGpDmA4lE,23,33,155632,clean,59,English,A man is carrying a suitcase on his head.
63301,4xVGpDmA4lE,23,33,169605,clean,15,English,Someone is walking and singing.
63302,4xVGpDmA4lE,23,33,617730,clean,27,English,A man and woman are walking down a road.
63303,4xVGpDmA4lE,23,33,772960,clean,515,English,A man carrying a suitcase on his head is singing a song with a woman clinging onto his back as he walks by the countryside.
63304,4xVGpDmA4lE,23,33,309959,clean,24,English,The man carried the girl and the suitcase along the dirt path.
63305,4xVGpDmA4lE,23,33,762891,clean,33,English,The man and woman are walking.
63306,4xVGpDmA4lE,23,33,215924,clean,41,English,A man carries a women.
63307,4xVGpDmA4lE,23,33,807872,clean,27,English,A man carries some luggage.
63308,4xVGpDmA4lE,23,33,553931,clean,34,English,The man carried the woman and the suitcase along the path.
63309,4xVGpDmA4lE,23,33,154335,unverified,373,English,the tamil film ponnumani karthick and sawndharya sing and dance
63310,4xVGpDmA4lE,23,33,741585,unverified,20,English,A man is walking with a woman on his back.
63311,4xVGpDmA4lE,23,33,965612,unverified,45,English,the boy was walking the forest
63312,4xVGpDmA4lE,23,33,688049,unverified,62,English,A man is lifting the girl and walking
63313,4xVGpDmA4lE,23,33,318570,unverified,119,English,a hero is carrying a heroine on his back.
63314,4xVGpDmA4lE,23,33,311644,unverified,204,English,"A man, giving a woman a piggyback ride, is walking on an unpaved road while balancing a suitcase on his head."
63315,4xVGpDmA4lE,23,33,919506,unverified,37,English,a man and woman dancing.
63316,4xVGpDmA4lE,23,33,394339,unverified,187,English,A couple is  singing a song and enjoying together.
63317,4xVGpDmA4lE,23,33,309959,unverified,28,English,The lady clung to the back of the man carrying the suitcase on top of his head.
63318,4xVGpDmA4lE,23,33,762891,unverified,26,English,The woman is riding piggy back on the man.
63319,4xVGpDmA4lE,23,33,869926,unverified,36,English,A man is giving a woman a piggy back and they are singing.
63320,4xVGpDmA4lE,23,33,633378,unverified,49,English,A man is carrying a girl on his back and suitcases on his head.
63321,4xVGpDmA4lE,23,33,554590,unverified,41,English,A man balances a suitcase on his head while carrying a woman on his back.
63322,4xVGpDmA4lE,23,33,497691,unverified,22,English,A MAN IS SINGING.
63367,4cgzdXlJksU,83,90,682611,clean,94,English,A girl cuts the tip off a plastic icing squeeze tube with scissors.
63368,4cgzdXlJksU,83,90,760882,clean,16,English,A girl cuts a paper bag.
63369,4cgzdXlJksU,83,90,280252,clean,36,English,A girl is cutting plastic.
63370,4cgzdXlJksU,83,90,159786,clean,482,English,A girl cuts a piece of wax paper.
63371,4cgzdXlJksU,83,90,435773,clean,17,English,A girl is cutting a piece of plastic.
63372,4cgzdXlJksU,83,90,275759,clean,55,English,A woman is cutting a plastic sheet.
63373,4cgzdXlJksU,83,90,374994,clean,26,English,A young girl with scissors is cutting plastic.
63374,4cgzdXlJksU,83,90,297776,clean,32,English,A girl cuts a piece of plastic.
63375,4cgzdXlJksU,83,90,155632,clean,20,English,A girl is cutting a piping bag.
63376,4cgzdXlJksU,83,90,169605,clean,22,English,A girl cuts plastic.
63377,4cgzdXlJksU,83,90,617730,clean,20,English,A girl is cutting a pastry bag.
63378,4cgzdXlJksU,83,90,772960,clean,271,English,A teenage girl cuts off the tip of an icing bag using a pair of scissors.
63379,4cgzdXlJksU,83,90,309959,clean,24,English,The girl cut a frosting bag.
63380,4cgzdXlJksU,83,90,762891,clean,22,English,The girl cut the bottom of the plastic bag.
63381,4cgzdXlJksU,83,90,675312,clean,338,English,A girl is cutting a plastic bag to make frosting tool.
63382,4cgzdXlJksU,83,90,807872,clean,20,English,A woman cuts a piece of plastic.
63383,4cgzdXlJksU,83,90,553931,clean,18,English,The girl cut the tip of the icing bag.
63384,4cgzdXlJksU,83,90,688049,unverified,83,English,A lady is cutting the paper
63385,4cgzdXlJksU,83,90,878566,unverified,29,English,A girl is cutting the corner off a plastic bag.
63386,4cgzdXlJksU,83,90,154335,unverified,49,English,the girls make ginger bread
63387,4cgzdXlJksU,83,90,318570,unverified,576,English,A lady is cutting the plastic using scissors.
63388,4cgzdXlJksU,83,90,829808,unverified,102,English,a women is cutting the cover
63389,4cgzdXlJksU,83,90,497691,unverified,34,English,A GIRL IS CUTTING A PLASTIC PAPER.
63390,4cgzdXlJksU,83,90,741585,unverified,47,English,A little girl is cutting a piece of plastic.
63391,4cgzdXlJksU,83,90,157374,unverified,41,English,A girl is making a piping bag for icing.
63392,4cgzdXlJksU,83,90,599728,unverified,68,English,A GIRL IS CUTTING POLITHIN
63393,4cgzdXlJksU,83,90,373663,unverified,46,English,A girl is cutting some plastic with scissors.
63394,4cgzdXlJksU,83,90,919506,unverified,34,English,two girls coking ginger bread.
63395,4cgzdXlJksU,83,90,169072,unverified,73,English,A girl is cutting a polythin cover.
63396,4cgzdXlJksU,83,90,749155,unverified,91,English,A girl cutting a cover
63397,4cgzdXlJksU,83,90,950698,unverified,208,English,a girl is saying how to make Gingerbread Halloween Haunted House .
63398,4cgzdXlJksU,83,90,303815,unverified,36,English,a person is cuting the cover
63399,4cgzdXlJksU,83,90,394339,unverified,651,English,A girl cutting paper with a scissor.
63400,4cgzdXlJksU,83,90,408179,unverified,187,English,A girl is cutting plastic.
63401,4cgzdXlJksU,83,90,919804,unverified,28,English,A girl cuts a hole in a pastry bag.
63402,4cgzdXlJksU,83,90,575032,unverified,628,English,Make a our ginger bread hollowen Haunted house.
63403,4cgzdXlJksU,83,90,762891,unverified,16,English,The girl is cutting a platic bag.
63404,4cgzdXlJksU,83,90,869926,unverified,18,English,A girl is cutting the end off a pastry bag.
63405,4cgzdXlJksU,83,90,554590,unverified,57,English,A woman cuts the tip off a cake decorating bag.
63438,Zoz0HcCB1vU,0,10,550906,clean,68,English,Snow dogs are pulling sleds.
63439,Zoz0HcCB1vU,0,10,772960,clean,102,English,A group of dogs are pulling a sledge as they are running on snow.
63440,Zoz0HcCB1vU,0,10,625932,clean,57,English,Dogs are pulling a sled through the snow.
63441,Zoz0HcCB1vU,0,10,155632,clean,22,English,Dogs are pulling a sled.
63442,Zoz0HcCB1vU,0,10,275759,clean,79,English,Dogs are pulling a sledge.
63443,Zoz0HcCB1vU,0,10,922727,clean,38,English,Dogs are pulling a sleigh.
63444,Zoz0HcCB1vU,0,10,215924,clean,43,English,Dogs pulls a sled.
63445,Zoz0HcCB1vU,0,10,295615,clean,56,English,Individuls ride dog sleds through the snow.
63446,Zoz0HcCB1vU,0,10,159786,clean,192,English,People and dogs go dog sledding.
63447,Zoz0HcCB1vU,0,10,309959,clean,22,English,The dog sled pulled the sled across the snow.
63448,Zoz0HcCB1vU,0,10,553931,clean,19,English,The dogs pulled the sled across the snow.
63449,Zoz0HcCB1vU,0,10,762891,clean,31,English,The people are dog-sledding.
63450,Zoz0HcCB1vU,0,10,297776,clean,45,English,Two dogsleds move along a snowy trail.
63451,Zoz0HcCB1vU,0,10,374994,clean,24,English,Two men are dogsledding in the snow.
63452,Zoz0HcCB1vU,0,10,807741,unverified,88,English,Alternative Canadian Tourism Ads
63453,Zoz0HcCB1vU,0,10,371782,unverified,123,English,A man is surfing on the ocean.
63454,Zoz0HcCB1vU,0,10,741585,unverified,26,English,Two people are riding on dogsleds.
63455,Zoz0HcCB1vU,0,10,599728,unverified,292,English,the dogs are walking on a snow
63456,Zoz0HcCB1vU,0,10,120123,unverified,42,English,A team of sled dogs in Canada and a visit to the icebergs.
63457,Zoz0HcCB1vU,0,10,236993,unverified,72,English,a glacier is melting in ocean
63458,Zoz0HcCB1vU,0,10,705358,unverified,1801,English,Alternative Canadian Tourism Ads
63459,Zoz0HcCB1vU,0,10,394339,unverified,472,English,dogs pulling a sledge
63460,Zoz0HcCB1vU,0,10,334439,unverified,60,English,A person is surfing on ice
63461,Zoz0HcCB1vU,0,10,977945,unverified,324,English,Alternative Canadian Tourism Ads
63462,Zoz0HcCB1vU,0,10,637661,unverified,42,English,Dogs pulling a sledge
63463,Zoz0HcCB1vU,0,10,651813,unverified,27,English,Two people are dog sledding.
63464,Zoz0HcCB1vU,0,10,682611,unverified,65,English,Two sleds are being pulled in the snow by dogs.
63465,Zoz0HcCB1vU,0,10,611139,unverified,299,English,Sleigh vehicle is pulled by dogs.
63466,Zoz0HcCB1vU,0,10,132126,unverified,87,English,"A tourist attraction,an ocean waiting for action."
63467,Zoz0HcCB1vU,0,10,994422,unverified,54,English,Sleds are being pulled by dogs.
63468,Zoz0HcCB1vU,0,10,707318,unverified,29,English,People are dog sledding.
63469,Zoz0HcCB1vU,0,10,418656,unverified,102,English,There is a travel in a cold region.
63470,Zoz0HcCB1vU,0,10,257511,unverified,29,English,A pack of sled dogs is pulling a sled in the snow.
63471,Zoz0HcCB1vU,0,10,502429,unverified,35,English,Dogs are pulling sledge.
63472,Zoz0HcCB1vU,0,10,373663,unverified,36,English,Dogs are pulling a sled.
63473,Zoz0HcCB1vU,0,10,563584,unverified,53,English,Dogs pull a sled.
63474,Zoz0HcCB1vU,0,10,813710,unverified,91,English,Husky dogs pull sleigh through the snow.
63475,Zoz0HcCB1vU,0,10,919506,unverified,39,English,all animals running.
63476,Zoz0HcCB1vU,0,10,155632,unverified,28,English,Someone is racing sled dogs.
63477,Zoz0HcCB1vU,0,10,214410,unverified,55,English,A dog team is running in the snow.
63478,Zoz0HcCB1vU,0,10,169605,unverified,34,English,Dogs are pulling a bobsled in the snow.
63479,Zoz0HcCB1vU,0,10,169072,unverified,85,English,Men are riding wolf carts.
63480,Zoz0HcCB1vU,0,10,617730,unverified,33,English,A dog sled team is running across the snow.
63481,Zoz0HcCB1vU,0,10,223451,unverified,65,English,Dogs are dragging the cart.
63482,Zoz0HcCB1vU,0,10,467982,unverified,109,English,few dogs pulling a sladge in canada.
63483,Zoz0HcCB1vU,0,10,408179,unverified,17,English,Dogs are pulling a sled.
63484,Zoz0HcCB1vU,0,10,600230,unverified,12,English,Dogs are pulling a sled.
63485,Zoz0HcCB1vU,0,10,279187,unverified,397,English,A dog cart trip on snow.
63486,Zoz0HcCB1vU,0,10,762891,unverified,17,English,The dogs are pulling a sled.
63487,Zoz0HcCB1vU,0,10,535179,unverified,194,English,The dogs are running in the ice.
63488,Zoz0HcCB1vU,0,10,924384,unverified,76,English,The waves in the ocean is rising.
63489,Zoz0HcCB1vU,0,10,963466,unverified,447,English,Dogs are running.
63490,Zoz0HcCB1vU,0,10,990853,unverified,41,English,dogs are chasing
63491,Zoz0HcCB1vU,0,10,965612,unverified,57,English,the doges is running
63492,Zoz0HcCB1vU,0,10,497691,unverified,37,English,A MAN GOING THE SNOW RIDING
63493,Zoz0HcCB1vU,0,10,132982,unverified,160,English,Dogs are running join the chain with car in ice land.
63551,-9CUm-2cui8,39,44,682611,clean,70,English,A woman puts four okra in a pan of boiling water.
63552,-9CUm-2cui8,39,44,760882,clean,14,English,A woman is boiling peppers.
63553,-9CUm-2cui8,39,44,707318,clean,20,English,A person is boiling chile peppers.
63554,-9CUm-2cui8,39,44,135621,clean,55,English,Someone is cooking okra in a pan.
63555,-9CUm-2cui8,39,44,280252,clean,58,English,A woman is boiling finger in the water.
63556,-9CUm-2cui8,39,44,257511,clean,24,English,A woman is adding cut green beans to boiling water.
63557,-9CUm-2cui8,39,44,275759,clean,60,English,A woman is boiling some vegetables.
63558,-9CUm-2cui8,39,44,373663,clean,325,English,okra is cooking in boiling water.
63559,-9CUm-2cui8,39,44,155632,clean,39,English,Someone is boiling some peppers.
63560,-9CUm-2cui8,39,44,617730,clean,26,English,A woman is adding vegetables to a pot.
63561,-9CUm-2cui8,39,44,309959,clean,18,English,The lady added the pea pods to the boiling water.
63562,-9CUm-2cui8,39,44,762891,clean,16,English,The woman is boiling okra.
63563,-9CUm-2cui8,39,44,675312,clean,1253,English,A woman is boiling okra.
63564,-9CUm-2cui8,39,44,807872,clean,18,English,A woman dumps vegetables into boiling water.
63565,-9CUm-2cui8,39,44,625932,clean,31,English,Ocra is boiling in a pot of water.
63566,-9CUm-2cui8,39,44,585381,clean,199,English,Someone is boiling okra in a pot.
63567,-9CUm-2cui8,39,44,553931,clean,21,English,The lady put the bean pods in the boiling water.
63568,-9CUm-2cui8,39,44,965612,unverified,39,English,there is a preparing curry
63569,-9CUm-2cui8,39,44,318570,unverified,560,English,a lady is stirring  the lady finger which is in the boiling water.
63570,-9CUm-2cui8,39,44,741585,unverified,18,English,Someone is boiling peppers.
63571,-9CUm-2cui8,39,44,919506,unverified,73,English,the person is the boiling the ladiesfinger
63572,-9CUm-2cui8,39,44,617730,unverified,13,English,A woman is putting some okra into a pot.
63573,-9CUm-2cui8,39,44,776761,unverified,50,English,A chef is boiling vegetables in water.
63574,-9CUm-2cui8,39,44,394339,unverified,297,English,someone boiling lady finger in frying pan
63575,-9CUm-2cui8,39,44,309959,unverified,18,English,The lady put the pea pods in the boiling water.
63576,-9CUm-2cui8,39,44,130040,unverified,6,English,a man cooking his kichen
63577,-9CUm-2cui8,39,44,762891,unverified,12,English,The woman is boiling okra.
63578,-9CUm-2cui8,39,44,554590,unverified,60,English,A woman boils okra.
63579,Ne87egvJnWo,0,3,651813,clean,65,English,A man is breaking bricks with his foot.
63580,Ne87egvJnWo,0,3,682611,clean,66,English,A man karate kicks and breaks the boards three other men are holding.
63581,Ne87egvJnWo,0,3,760882,clean,75,English,A man breaks three boards by kicking.
63582,Ne87egvJnWo,0,3,280252,clean,27,English,A man is doing karate.
63583,Ne87egvJnWo,0,3,159786,clean,1729,English,A man does karate kicks.
63584,Ne87egvJnWo,0,3,275759,clean,33,English,A man is doing karate stunts.
63585,Ne87egvJnWo,0,3,374994,clean,14,English,A man is kicking three targets in one jump.
63586,Ne87egvJnWo,0,3,297776,clean,34,English,A man breaks three boards with one jump kick
63587,Ne87egvJnWo,0,3,373663,clean,32,English,Someone is demonstrating martial arts.
63588,Ne87egvJnWo,0,3,155632,clean,19,English,A man is doing a karate kick.
63589,Ne87egvJnWo,0,3,169605,clean,13,English,Someone is practicing karate.
63590,Ne87egvJnWo,0,3,617730,clean,30,English,A person karate kicks planks of wood.
63591,Ne87egvJnWo,0,3,309959,clean,28,English,The man chopped the wood from the person on top of the pyramid.
63592,Ne87egvJnWo,0,3,762891,clean,16,English,The man kicked a wooden board.
63593,Ne87egvJnWo,0,3,675312,clean,71,English,A man is breaking three boards with karate kicks.
63594,Ne87egvJnWo,0,3,807872,clean,18,English,A martial artist kicks a tower of people.
63595,Ne87egvJnWo,0,3,553931,clean,28,English,The martial artist kicke the wood from the pyramid of people.
63596,Ne87egvJnWo,0,3,965612,unverified,38,English,the people are playing
63597,Ne87egvJnWo,0,3,799001,unverified,15,English,A man is kicking boards.
63598,Ne87egvJnWo,0,3,318570,unverified,115,English,a man is hitting the boards in karate.
63599,Ne87egvJnWo,0,3,829808,unverified,42,English,A person is performing karate.
63600,Ne87egvJnWo,0,3,418656,unverified,51,English,KARATE MAN IS FIGTHING.
63601,Ne87egvJnWo,0,3,497691,unverified,58,English,A MAN IS BROKEN A STONE.
63602,Ne87egvJnWo,0,3,741585,unverified,21,English,A man kicks through three boards.
63603,Ne87egvJnWo,0,3,599728,unverified,186,English,HITTING ON A BOARD AT A HIGHT
63604,Ne87egvJnWo,0,3,373663,unverified,27,English,A man is demonstrating martial arts.
63605,Ne87egvJnWo,0,3,919506,unverified,30,English,people fighting.
63606,Ne87egvJnWo,0,3,834331,unverified,32,English,A very good performance by the group of kids.
63607,Ne87egvJnWo,0,3,330036,unverified,306,English,They are playing football.
63608,Ne87egvJnWo,0,3,394339,unverified,256,English,The cratty players shows some acts.
63609,Ne87egvJnWo,0,3,575032,unverified,228,English,this video playing in kumpu karate.
63610,Ne87egvJnWo,0,3,762891,unverified,12,English,The man kicked the wood.
63611,Ne87egvJnWo,0,3,221999,unverified,32,English,karate woman is breaking the meterials
63612,Ne87egvJnWo,0,3,750723,unverified,40,English,the player is playing
63613,Ne87egvJnWo,0,3,633378,unverified,48,English,A boy is kicking some tiles.
63614,Ne87egvJnWo,0,3,554590,unverified,26,English,A man breaks boards with his feet.
63701,5YJaS2Eswg0,22,26,550906,clean,33,English,A girl is skipping rope.
63702,5YJaS2Eswg0,22,26,374994,clean,24,English,A girl is jumping rope in the road.
63703,5YJaS2Eswg0,22,26,155632,clean,23,English,A girl is jumping rope.
63704,5YJaS2Eswg0,22,26,625932,clean,32,English,A girl is jumping rope.
63705,5YJaS2Eswg0,22,26,615204,clean,32,English,A girl is jumping rope.
63706,5YJaS2Eswg0,22,26,922727,clean,52,English,A girl is jumping rope.
63707,5YJaS2Eswg0,22,26,635519,clean,315,English,A girl is playing a jump rope.
63708,5YJaS2Eswg0,22,26,257003,clean,54,English,A girl is skipping a rope.
63709,5YJaS2Eswg0,22,26,135141,clean,58,English,A girl is skipping rope.
63710,5YJaS2Eswg0,22,26,280252,clean,51,English,A girl is skipping with the rope.
63711,5YJaS2Eswg0,22,26,772960,clean,83,English,A young girl is skipping on the roadside next to a grassland.
63712,5YJaS2Eswg0,22,26,297776,clean,22,English,A young girl jumps rope.
63713,5YJaS2Eswg0,22,26,553931,clean,16,English,The girl is jumping rope.
63714,5YJaS2Eswg0,22,26,762891,clean,24,English,The girl is jumping rope.
63715,5YJaS2Eswg0,22,26,693625,unverified,18,English,A girl is jumping a rope.
63716,5YJaS2Eswg0,22,26,519427,unverified,1029,English,a girl is jumping rope
63717,5YJaS2Eswg0,22,26,599728,unverified,25,English,a girl is jumping
63718,5YJaS2Eswg0,22,26,120123,unverified,52,English,A young girl in the country skipping rope.
63719,5YJaS2Eswg0,22,26,418656,unverified,123,English,A young girl is doing skipping!
63720,5YJaS2Eswg0,22,26,467982,unverified,69,English,A girl skipping on a road near the fields.
63721,5YJaS2Eswg0,22,26,394339,unverified,50,English,A girl skipping on the road near fields.
63722,5YJaS2Eswg0,22,26,736829,unverified,70,English,A little girl trying to jump rope and the cameraman counting.
63723,5YJaS2Eswg0,22,26,130040,unverified,69,English,A  girl is skipping
63724,5YJaS2Eswg0,22,26,873993,unverified,34,English,A girl is hopping.
63725,5YJaS2Eswg0,22,26,942134,unverified,36,English,"A girl is jump roping, but messes up."
63726,5YJaS2Eswg0,22,26,383544,unverified,37,English,a girl is jumping
63727,5YJaS2Eswg0,22,26,566596,unverified,81,English,A girl is jumping by rop
63728,5YJaS2Eswg0,22,26,617730,unverified,19,English,A girl is jumping rope in the street.
63729,5YJaS2Eswg0,22,26,157374,unverified,44,English,A girl is jumping rope on a country road.
63730,5YJaS2Eswg0,22,26,682611,unverified,66,English,A girl is jumping rope on a road.
